target_name,spawn_pose_xyz,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,execution_time_s,failure_count,failure_reasons
wipe_target_0002,"[16.7054, 2.7246, 0.45]",space_wiping,672fef2a-c33f-43b2-a393-14b97857bdac,wipe_target_0002,3509544704,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,7.738346107071266,1,LEFT primary -> ValueError: This designator_description is not part of a plan.
wipe_target_0001,"[16.9375, 2.6699, 0.45]",space_wiping,cb6f0741-ed7a-4b00-abc7-6242d32ef910,wipe_target_0001,195424724,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,16.90852142381482,1,LEFT primary -> StopIteration: 
wipe_target_0001,"[16.3611, 2.6132, 0.45]",space_wiping,8d4a996a-6b09-4501-b303-5c0d0e88c2f8,wipe_target_0001,1230556646,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_success,False,,False,False,False,True,stretch,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,13.290397647069767,0,
wipe_target_0002,"[16.9193, 2.7652, 0.45]",space_wiping,8d4a996a-6b09-4501-b303-5c0d0e88c2f8,wipe_target_0002,1230556646,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,11.678327604196966,1,LEFT primary -> StopIteration: 
wipe_target_0003,"[16.1996, 2.8122, 0.45]",space_wiping,8d4a996a-6b09-4501-b303-5c0d0e88c2f8,wipe_target_0003,1230556646,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,11.73173616011627,1,LEFT primary -> StopIteration: 
wipe_target_0001,"[16.3104, 2.8596, 0.45]",space_wiping,6049a3f5-6ba9-4ea7-896a-eb7d648535dc,wipe_target_0001,2300581580,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_success,False,,False,False,False,True,stretch,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,13.723126137861982,0,
wipe_target_0002,"[16.9612, 2.8621, 0.45]",space_wiping,6049a3f5-6ba9-4ea7-896a-eb7d648535dc,wipe_target_0002,2300581580,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,11.680177270900458,1,LEFT primary -> StopIteration: 
wipe_target_0003,"[16.6291, 2.8057, 0.45]",space_wiping,6049a3f5-6ba9-4ea7-896a-eb7d648535dc,wipe_target_0003,2300581580,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,11.681225259089842,1,LEFT primary -> StopIteration: 
wipe_target_0004,"[16.1424, 2.6392, 0.45]",space_wiping,6049a3f5-6ba9-4ea7-896a-eb7d648535dc,wipe_target_0004,2300581580,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,12.388957391027361,1,LEFT primary -> StopIteration: 
wipe_target_0001,"[16.234, 2.8594, 0.45]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0001,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_success,False,,False,False,False,True,stretch,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,16.199886657996103,0,
wipe_target_0002,"[17.0206, 2.7488, 0.45]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0002,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,17.69637886597775,1,LEFT primary -> StopIteration: 
wipe_target_0003,"[16.7374, 2.8265, 0.45]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0003,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,17.89838168420829,1,LEFT primary -> StopIteration: 
wipe_target_0004,"[16.4745, 2.6538, 0.45]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0004,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,18.276814026990905,1,LEFT primary -> StopIteration: 
wipe_target_0005,"[2.8589, 2.1176, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0005,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,1,False,False,False,,64.02518488815986,1,LEFT primary -> CollisionError (reported as timeout): Timeout reached while waiting for end of motion.
wipe_target_0006,"[2.6538, 3.3547, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0006,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,17.52689659409225,1,LEFT primary -> StopIteration: 
wipe_target_0007,"[2.678, 2.4338, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0007,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,17.973340880824253,1,LEFT primary -> StopIteration: 
wipe_target_0008,"[2.6762, 1.4065, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0008,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,18.713966290000826,1,LEFT primary -> StopIteration: 
wipe_target_0009,"[2.6587, 2.9535, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0009,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,18.315885053016245,1,LEFT primary -> StopIteration: 
wipe_target_0010,"[2.7212, 1.6728, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0010,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,18.285903873154894,1,LEFT primary -> StopIteration: 
wipe_target_0011,"[3.019, 2.9851, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0011,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,1,False,False,False,,90.87527357880026,1,LEFT primary -> CollisionError (reported as timeout): Timeout reached while waiting for end of motion.
wipe_target_0012,"[2.6441, 3.893, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0012,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,18.604959615971893,1,LEFT primary -> StopIteration: 
wipe_target_0013,"[2.9548, 2.6644, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0013,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,1,False,False,False,,96.52374994498678,1,LEFT primary -> CollisionError (reported as timeout): Timeout reached while waiting for end of motion.
wipe_target_0014,"[2.5782, 2.0822, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0014,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,18.749009686987847,1,LEFT primary -> StopIteration: 
wipe_target_0015,"[2.8397, 3.5727, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0015,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,1,False,False,False,,132.54330516699702,1,LEFT primary -> CollisionError (reported as timeout): Timeout reached while waiting for end of motion.
wipe_target_0016,"[2.9684, 1.3963, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0016,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,1,False,False,False,,133.7079535459634,1,LEFT primary -> CollisionError (reported as timeout): Timeout reached while waiting for end of motion.
wipe_target_0017,"[2.9096, 3.2114, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0017,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,1,False,False,False,,147.86097417818382,1,LEFT primary -> CollisionError (reported as timeout): Timeout reached while waiting for end of motion.
wipe_target_0018,"[2.9804, 3.8541, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0018,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,1,False,False,False,,147.29452889296226,1,LEFT primary -> CollisionError (reported as timeout): Timeout reached while waiting for end of motion.
wipe_target_0019,"[2.4866, 3.6105, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0019,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,17.897010500077158,1,LEFT primary -> StopIteration: 
wipe_target_0020,"[2.4852, 1.8757, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0020,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,18.315098737133667,1,LEFT primary -> StopIteration: 
wipe_target_0021,"[3.0039, 1.805, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0021,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,1,False,False,False,,146.8580660179723,1,LEFT primary -> CollisionError (reported as timeout): Timeout reached while waiting for end of motion.
wipe_target_0022,"[2.9871, 2.3586, 0.9968]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0022,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,1,False,False,False,,149.1701747509651,1,LEFT primary -> CollisionError (reported as timeout): Timeout reached while waiting for end of motion.
wipe_target_0023,"[0.2912, 3.1332, 0.9705]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0023,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,19.13860634691082,1,LEFT primary -> StopIteration: 
wipe_target_0024,"[0.318, 3.4681, 0.9705]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0024,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,19.2561127000954,1,LEFT primary -> StopIteration: 
wipe_target_0025,"[4.858, 3.9106, 0.7726]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0025,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,18.083994711982086,1,LEFT primary -> StopIteration: 
wipe_target_0026,"[5.1979, 3.8454, 0.7726]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0026,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,18.970059206010774,1,LEFT primary -> StopIteration: 
wipe_target_0027,"[5.0171, 3.4953, 0.7726]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0027,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,19.088065051008016,1,LEFT primary -> StopIteration: 
wipe_target_0028,"[4.8356, 4.3073, 0.7726]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0028,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,18.575838141841814,1,LEFT primary -> StopIteration: 
wipe_target_0029,"[5.1836, 4.5469, 0.7726]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0029,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,19.430265828967094,1,LEFT primary -> StopIteration: 
wipe_target_0030,"[5.0682, 4.1796, 0.7726]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0030,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,18.835175771964714,1,LEFT primary -> StopIteration: 
wipe_target_0031,"[4.9025, 4.5665, 0.7726]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0031,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,18.65652794786729,1,LEFT primary -> StopIteration: 
wipe_target_0032,"[0.6, 2.2836, 1.9292]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0032,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,19.20318548195064,1,LEFT primary -> StopIteration: 
wipe_target_0033,"[0.6, 2.6648, 1.6078]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0033,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,18.410970832919702,1,LEFT primary -> StopIteration: 
wipe_target_0034,"[2.2842, 2.5765, 0.7361]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0034,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,17.896289013093337,1,LEFT primary -> StopIteration: 
wipe_target_0035,"[2.2845, 2.7854, 0.3207]",space_wiping,749da707-620e-4c63-82b8-b28ffeb375da,wipe_target_0035,1468706007,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,18.515880081802607,1,LEFT primary -> StopIteration: 
wipe_target_0001,"[16.5538, 2.7088, 0.45]",space_wiping,0e465f73-f071-42a9-a551-23f7c67236d2,wipe_target_0001,178234113,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,8.381884289905429,1,LEFT primary -> AssertionError: 
wipe_target_0002,"[17.1296, 2.7514, 0.45]",space_wiping,0e465f73-f071-42a9-a551-23f7c67236d2,wipe_target_0002,178234113,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,8.014800162985921,1,LEFT primary -> AssertionError: 
wipe_target_0003,"[16.2037, 2.8643, 0.45]",space_wiping,0e465f73-f071-42a9-a551-23f7c67236d2,wipe_target_0003,178234113,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,8.382571729132906,1,LEFT primary -> AssertionError: 
wipe_target_0004,"[16.7628, 2.9566, 0.45]",space_wiping,0e465f73-f071-42a9-a551-23f7c67236d2,wipe_target_0004,178234113,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,8.164673518156633,1,LEFT primary -> AssertionError: 
wipe_target_0001,"[17.1136, 2.895, 0.45]",space_wiping,43aee63a-db1e-438a-81a5-444e4ffc60cc,wipe_target_0001,1633699196,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,7.8883547962177545,1,LEFT primary -> AttributeError: 'NoneType' object has no attribute 'id'
wipe_target_0002,"[16.3114, 2.7325, 0.45]",space_wiping,43aee63a-db1e-438a-81a5-444e4ffc60cc,wipe_target_0002,1633699196,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,8.166867733001709,1,LEFT primary -> AttributeError: 'NoneType' object has no attribute 'id'
wipe_target_0003,"[16.7259, 2.7191, 0.45]",space_wiping,43aee63a-db1e-438a-81a5-444e4ffc60cc,wipe_target_0003,1633699196,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,7.949275461025536,1,LEFT primary -> AttributeError: 'NoneType' object has no attribute 'id'
wipe_target_0004,"[16.1179, 2.9066, 0.45]",space_wiping,43aee63a-db1e-438a-81a5-444e4ffc60cc,wipe_target_0004,1633699196,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,8.26708957995288,1,LEFT primary -> AttributeError: 'NoneType' object has no attribute 'id'
wipe_target_0005,"[16.3355, 2.9446, 0.45]",space_wiping,43aee63a-db1e-438a-81a5-444e4ffc60cc,wipe_target_0005,1633699196,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,7.966438794974238,1,LEFT primary -> AttributeError: 'NoneType' object has no attribute 'id'
wipe_target_0006,"[2.6308, 3.8368, 0.9968]",space_wiping,43aee63a-db1e-438a-81a5-444e4ffc60cc,wipe_target_0006,1633699196,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,8.251407813979313,1,LEFT primary -> AttributeError: 'NoneType' object has no attribute 'id'
wipe_target_0001,"[17.1273, 2.8458, 0.45]",space_wiping,ce773e36-de5a-40e9-9eaf-625b74970211,wipe_target_0001,1876323090,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,1,False,False,False,,11.489499910967425,1,LEFT primary -> CollisionError (reported as timeout): Timeout reached while waiting for end of motion.
wipe_target_0002,"[16.5566, 2.9137, 0.45]",space_wiping,ce773e36-de5a-40e9-9eaf-625b74970211,wipe_target_0002,1876323090,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,1,False,False,False,,11.520977668929845,1,LEFT primary -> CollisionError (reported as timeout): Timeout reached while waiting for end of motion.
wipe_target_0003,"[16.3918, 2.661, 0.45]",space_wiping,ce773e36-de5a-40e9-9eaf-625b74970211,wipe_target_0003,1876323090,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,1,False,False,False,,12.082652037963271,1,LEFT primary -> CollisionError (reported as timeout): Timeout reached while waiting for end of motion.
wipe_target_0004,"[16.779, 2.7215, 0.45]",space_wiping,ce773e36-de5a-40e9-9eaf-625b74970211,wipe_target_0004,1876323090,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,1,False,False,False,,11.70556453219615,1,LEFT primary -> CollisionError (reported as timeout): Timeout reached while waiting for end of motion.
wipe_target_0001,"[16.2353, 2.6983, 0.45]",space_wiping,2d0f8b84-39fc-408d-b3c5-8945a7e96b10,wipe_target_0001,3603324357,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_success,False,,False,False,False,True,stretch,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,16.427625769982114,0,
wipe_target_0002,"[16.9225, 2.8664, 0.45]",space_wiping,2d0f8b84-39fc-408d-b3c5-8945a7e96b10,wipe_target_0002,3603324357,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,18.01790854195133,1,LEFT primary -> StopIteration: 
wipe_target_0003,"[17.1655, 2.8725, 0.45]",space_wiping,2d0f8b84-39fc-408d-b3c5-8945a7e96b10,wipe_target_0003,3603324357,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,18.447187531972304,1,LEFT primary -> StopIteration: 
wipe_target_0004,"[16.5505, 2.7434, 0.45]",space_wiping,2d0f8b84-39fc-408d-b3c5-8945a7e96b10,wipe_target_0004,3603324357,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,19.060581041965634,1,LEFT primary -> StopIteration: 
wipe_target_0005,"[2.5843, 2.1774, 0.9968]",space_wiping,2d0f8b84-39fc-408d-b3c5-8945a7e96b10,wipe_target_0005,3603324357,apartment_root,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,collision_or_motion_failure,task_failed,all_wipe_attempts_failed,False,,False,False,False,False,stretch,failed,,sponge_left,primary,1,0,0,False,False,False,,19.6614581879694,1,LEFT primary -> StopIteration: 
